date,close,volume,Name
9/21/16,60.54,1350266,TRIP
9/22/16,61.36,1193797,TRIP
9/23/16,61.87,1326433,TRIP
9/26/16,61.89,999651,TRIP
9/27/16,64.26,3147105,TRIP
9/28/16,64.08,1525973,TRIP
9/29/16,63,2562317,TRIP
9/30/16,63.18,1690269,TRIP
10/3/16,63.35,841938,TRIP
10/4/16,64.42,1019351,TRIP
10/5/16,65.87,2138443,TRIP
10/6/16,64.84,1675302,TRIP
10/7/16,64,1185144,TRIP
10/10/16,64.6,1203585,TRIP
10/11/16,63.43,2072689,TRIP
10/12/16,62.99,1558721,TRIP
10/13/16,62.24,1737510,TRIP
10/14/16,61.31,1983138,TRIP
10/17/16,61.46,1471267,TRIP
10/18/16,63.19,1666284,TRIP
10/19/16,63.87,2040040,TRIP
10/20/16,62.03,1534496,TRIP
10/21/16,62.96,2069710,TRIP
10/24/16,63.83,1174848,TRIP
10/25/16,63.53,812610,TRIP
10/26/16,61.75,1503632,TRIP
10/27/16,61.85,1397483,TRIP
10/28/16,64.34,2363536,TRIP
10/31/16,64.48,1155706,TRIP
11/1/16,63.47,1256084,TRIP
11/2/16,61.63,1262500,TRIP
11/3/16,62.74,1098684,TRIP
11/4/16,63.64,1357805,TRIP
11/7/16,63.43,2595436,TRIP
11/8/16,63.1,6931425,TRIP
11/9/16,52.63,18906705,TRIP
11/10/16,51.83,6272164,TRIP
11/11/16,51.01,3326432,TRIP
11/14/16,48.8,5540386,TRIP
11/15/16,50.02,4645583,TRIP
11/16/16,50.4,3272105,TRIP
11/17/16,50.97,2253659,TRIP
11/18/16,50.79,1338828,TRIP
11/21/16,51.68,1433253,TRIP
11/22/16,51.34,1305155,TRIP
11/23/16,50.79,1060034,TRIP
11/25/16,51.17,501095,TRIP
11/28/16,50.18,1925887,TRIP
11/29/16,49.3,2349047,TRIP
11/30/16,48.28,2706159,TRIP
12/1/16,47.16,2264462,TRIP
12/2/16,46.46,2588672,TRIP
12/5/16,47.98,2761415,TRIP
12/6/16,48.17,1379642,TRIP
12/7/16,47.6,2724765,TRIP
12/8/16,48.06,1664396,TRIP
12/9/16,49.23,1811601,TRIP
12/12/16,48.71,2146347,TRIP
12/13/16,49.03,1412366,TRIP
12/14/16,47.62,3847126,TRIP
12/15/16,47.38,1880917,TRIP
12/16/16,47.37,4050510,TRIP
12/19/16,46.45,1919516,TRIP
12/20/16,48.79,5586721,TRIP
12/21/16,46.28,2703936,TRIP
12/22/16,46.39,2677539,TRIP
12/23/16,46.54,1222638,TRIP
12/27/16,47.29,1416035,TRIP
12/28/16,46.85,1368879,TRIP
12/29/16,46.95,1622578,TRIP
12/30/16,46.37,1533636,TRIP
1/3/17,47.51,1913990,TRIP
1/4/17,48.86,2011388,TRIP
1/5/17,49.2,1734681,TRIP
1/6/17,50.77,2940673,TRIP
1/9/17,50.92,2646900,TRIP
1/10/17,51.31,2572763,TRIP
1/11/17,51.66,1560165,TRIP
1/12/17,51.88,2499996,TRIP
1/13/17,52.92,2254501,TRIP
1/17/17,52.6,1926548,TRIP
1/18/17,52.88,1289302,TRIP
1/19/17,52.16,2097831,TRIP
1/20/17,51.85,2137540,TRIP
1/23/17,51.39,1550456,TRIP
1/24/17,52.13,1412610,TRIP
1/25/17,52.65,1892979,TRIP
1/26/17,52.18,772717,TRIP
1/27/17,52,812887,TRIP
1/30/17,52.25,1145599,TRIP
1/31/17,52.9,1405737,TRIP
2/1/17,51.87,1800906,TRIP
2/2/17,52.06,1044984,TRIP
2/3/17,52.61,960986,TRIP
2/6/17,51.96,1644297,TRIP
2/7/17,51.96,1305017,TRIP
2/8/17,51.89,1786303,TRIP
2/9/17,52.51,2395161,TRIP
2/10/17,52,2486631,TRIP
2/13/17,51.39,2586323,TRIP
2/14/17,52.19,3855261,TRIP
2/15/17,52.7,6553366,TRIP
2/16/17,46.92,12391044,TRIP
2/17/17,47.06,5935715,TRIP
2/21/17,46.84,2424593,TRIP
2/22/17,45.55,4343788,TRIP
2/23/17,43.46,6814868,TRIP
2/24/17,42.62,4670239,TRIP
2/27/17,42.81,5004487,TRIP
2/28/17,41.47,3918310,TRIP
3/1/17,41.47,3881821,TRIP
3/2/17,40.82,3173973,TRIP
3/3/17,41.74,3667698,TRIP
3/6/17,41.6,3430341,TRIP
3/7/17,41.31,3401785,TRIP
3/8/17,43.83,7547721,TRIP
3/9/17,43.59,4063861,TRIP
3/10/17,43.6,2706853,TRIP
3/13/17,43.51,1482343,TRIP
3/14/17,42.26,1819716,TRIP
3/15/17,42.71,1910256,TRIP
3/16/17,43.07,1522658,TRIP
3/17/17,43.27,2213001,TRIP
3/20/17,43,1307757,TRIP
3/21/17,41.71,2304181,TRIP
3/22/17,41.4,2869119,TRIP
3/23/17,42.52,5023091,TRIP
3/24/17,42.69,2440526,TRIP
3/27/17,42.66,1548733,TRIP
3/28/17,43.13,1793289,TRIP
3/29/17,43.65,1706971,TRIP
3/30/17,43.31,2848970,TRIP
3/31/17,43.16,2435647,TRIP
4/3/17,42.77,3074130,TRIP
4/4/17,41.64,2186776,TRIP
4/5/17,41.76,4075598,TRIP
4/6/17,42.3,4144477,TRIP
4/7/17,42.06,3169424,TRIP
4/10/17,42.24,3605844,TRIP
4/11/17,41.45,3849454,TRIP
4/12/17,41.5,1875367,TRIP
4/13/17,41.36,1830721,TRIP
4/17/17,41.77,3688579,TRIP
4/18/17,41.97,1922392,TRIP
4/19/17,42.03,2355633,TRIP
4/20/17,42.71,1928027,TRIP
4/21/17,42.65,5112946,TRIP
4/24/17,43.34,2487250,TRIP
4/25/17,43.65,1923598,TRIP
4/26/17,44.5,2920941,TRIP
4/27/17,45.1,3647898,TRIP
4/28/17,45.01,3961697,TRIP
5/1/17,44.96,2079307,TRIP
5/2/17,46.1,2638755,TRIP
5/3/17,45.11,2751495,TRIP
5/4/17,45.89,2878432,TRIP
5/5/17,46.17,1870504,TRIP
5/8/17,47.03,3887262,TRIP
5/9/17,46.92,4388598,TRIP
5/10/17,47.99,8630400,TRIP
5/11/17,45.63,4102770,TRIP
5/12/17,46.25,2167862,TRIP
5/15/17,46.67,2019295,TRIP
5/16/17,45.62,2624565,TRIP
5/17/17,43.97,4214357,TRIP
5/18/17,44.61,1837550,TRIP
5/19/17,44.08,2076659,TRIP
5/22/17,42.97,4673478,TRIP
5/23/17,40.87,5647560,TRIP
5/24/17,40.8,4190519,TRIP
5/25/17,39.82,3494583,TRIP
5/26/17,39.07,4865381,TRIP
5/30/17,39.06,3327195,TRIP
5/31/17,38.51,3300988,TRIP
6/1/17,39.97,3159138,TRIP
6/2/17,39.13,2283163,TRIP
6/5/17,39.04,1524912,TRIP
6/6/17,38.07,2281971,TRIP
6/7/17,37.28,3250686,TRIP
6/8/17,37.39,2049526,TRIP
6/9/17,37.48,2790861,TRIP
6/12/17,37.81,2491114,TRIP
6/13/17,38.78,2560325,TRIP
6/14/17,38.57,2316519,TRIP
6/15/17,37.91,1400041,TRIP
6/16/17,37.91,3408676,TRIP
6/19/17,36.1,3865196,TRIP
6/20/17,36.01,2467245,TRIP
6/21/17,35.82,1601888,TRIP
6/22/17,35.74,1685699,TRIP
6/23/17,36.96,3927839,TRIP
6/26/17,36.67,2011236,TRIP
6/27/17,36.49,1425486,TRIP
6/28/17,38.14,3995109,TRIP
6/29/17,38,2118901,TRIP
6/30/17,38.2,2032617,TRIP
7/3/17,38.48,1092058,TRIP
7/5/17,37.78,2263014,TRIP
7/6/17,36.66,2046224,TRIP
7/7/17,36.64,1451505,TRIP
7/10/17,36.19,1951593,TRIP
7/11/17,36.41,1476867,TRIP
7/12/17,37.31,1758177,TRIP
7/13/17,38.03,1504247,TRIP
7/14/17,38.13,1486467,TRIP
7/17/17,38,945933,TRIP
7/18/17,38.28,1540850,TRIP
7/19/17,39.6,3720987,TRIP
7/20/17,37.89,2119418,TRIP
7/21/17,37.54,2360005,TRIP
7/24/17,37.27,1453789,TRIP
7/25/17,38.82,1849097,TRIP
7/26/17,39.06,2590882,TRIP
7/27/17,38.53,2970340,TRIP
7/28/17,39.38,4365185,TRIP
7/31/17,39.02,2454928,TRIP
8/1/17,37.35,3462311,TRIP
8/2/17,37.57,2702717,TRIP
8/3/17,37.81,2030555,TRIP
8/4/17,39.51,3876744,TRIP
8/7/17,39.56,4572142,TRIP
8/8/17,39.55,5473148,TRIP
8/9/17,40.54,15180138,TRIP
8/10/17,39.71,7591692,TRIP
8/11/17,42.18,5517517,TRIP
8/14/17,41.48,4504574,TRIP
8/15/17,40.66,3074883,TRIP
8/16/17,40.17,3216819,TRIP
8/17/17,39.21,3799505,TRIP
8/18/17,39.92,2591061,TRIP
8/21/17,40.48,2258788,TRIP
8/22/17,41.09,1729138,TRIP
8/23/17,41.34,1677119,TRIP
8/24/17,43.32,4618961,TRIP
8/25/17,41.72,4011818,TRIP
8/28/17,41.98,1776653,TRIP
8/29/17,41.69,2329700,TRIP
8/30/17,42.57,1909579,TRIP
8/31/17,42.73,1934427,TRIP
9/1/17,42.74,2107228,TRIP
9/5/17,44.55,3708766,TRIP
9/6/17,44.31,3834132,TRIP
9/7/17,45.81,3509945,TRIP
9/8/17,45.06,2409288,TRIP
9/11/17,44.48,2792493,TRIP
9/12/17,44.82,2814469,TRIP
9/13/17,44.41,2313559,TRIP
9/14/17,42.97,2683796,TRIP
9/15/17,43.93,2890091,TRIP
9/18/17,43.59,1757055,TRIP
9/19/17,43.6,1762768,TRIP
9/20/17,43.92,1541975,TRIP
9/21/17,44.24,1449673,TRIP
9/22/17,44.365,1151477,TRIP
9/25/17,41.225,8597281,TRIP
9/26/17,41.13,2185672,TRIP
9/27/17,41.94,2323587,TRIP
9/28/17,40.46,2735527,TRIP
9/29/17,40.53,1552768,TRIP
10/2/17,40.98,2081460,TRIP
10/3/17,41.84,2447933,TRIP
10/4/17,43.4,2185436,TRIP
10/5/17,43.61,3015388,TRIP
10/6/17,41.61,2415759,TRIP
10/9/17,42.04,1491705,TRIP
10/10/17,40.99,2331283,TRIP
10/11/17,40.33,2273789,TRIP
10/12/17,39.53,2490496,TRIP
10/13/17,39.4,1918147,TRIP
10/16/17,39.72,1840954,TRIP
10/17/17,40.36,1702543,TRIP
10/18/17,40.01,1905916,TRIP
10/19/17,40.48,1476873,TRIP
10/20/17,40.3,1595687,TRIP
10/23/17,39.74,1428472,TRIP
10/24/17,39.3,2509428,TRIP
10/25/17,37.59,5388447,TRIP
10/26/17,37.75,3405432,TRIP
10/27/17,37.05,6175941,TRIP
10/30/17,37.35,1936484,TRIP
10/31/17,37.5,6647682,TRIP
11/1/17,37.87,2634982,TRIP
11/2/17,38.49,3116875,TRIP
11/3/17,38.88,2402720,TRIP
11/6/17,39.53,5447425,TRIP
11/7/17,30.35,29448781,TRIP
11/8/17,31.66,13228319,TRIP
11/9/17,31.56,5674546,TRIP
11/10/17,31.19,2806812,TRIP
11/13/17,30.75,3822766,TRIP
11/14/17,30.06,4820902,TRIP
11/15/17,30.53,4001553,TRIP
11/16/17,30.33,4527532,TRIP
11/17/17,30.59,3275467,TRIP
11/20/17,30.48,3397968,TRIP
11/21/17,32.81,12363141,TRIP
11/22/17,34.19,8414153,TRIP
11/24/17,34.17,2253458,TRIP
11/27/17,34.4,4879482,TRIP
11/28/17,34.71,5013255,TRIP
11/29/17,34.57,3512604,TRIP
11/30/17,34.62,3026405,TRIP
12/1/17,34.29,2592522,TRIP
12/4/17,34.76,3510499,TRIP
12/5/17,34.39,2194122,TRIP
12/6/17,34.42,2150522,TRIP
12/7/17,34.45,2536590,TRIP
12/8/17,34.5,2650632,TRIP
12/11/17,35.32,2890787,TRIP
12/12/17,35.1,2665135,TRIP
12/13/17,34.71,2493925,TRIP
12/14/17,34.49,2135790,TRIP
12/15/17,35.03,4899089,TRIP
12/18/17,35.46,3732339,TRIP
12/19/17,34.77,2902274,TRIP
12/20/17,34.46,2656224,TRIP
12/21/17,34.74,2400301,TRIP
12/22/17,34.57,1383403,TRIP
12/26/17,34.53,1446233,TRIP
12/27/17,34.53,1318206,TRIP
12/28/17,34.5,1890614,TRIP
12/29/17,34.46,1390279,TRIP
1/2/18,34.77,2588888,TRIP
1/3/18,34.97,1998506,TRIP
1/4/18,34.92,2805328,TRIP
1/5/18,34.73,1763572,TRIP
1/8/18,34.67,1865602,TRIP
1/9/18,34.59,1478272,TRIP
1/10/18,34.49,2243615,TRIP
1/11/18,35.28,4183064,TRIP
1/12/18,36.54,4419340,TRIP
1/16/18,35.89,4054983,TRIP
1/17/18,35.9,4656368,TRIP
1/18/18,35.62,2940983,TRIP
1/19/18,35.45,3190837,TRIP
1/22/18,37.2,3137865,TRIP
1/23/18,36.3,3377347,TRIP
1/24/18,36.31,2360976,TRIP
1/25/18,36.49,1680501,TRIP
1/26/18,36.78,1199350,TRIP
1/29/18,36.33,1943966,TRIP
1/30/18,34.9,2064581,TRIP
1/31/18,34.67,2665955,TRIP
2/1/18,34.62,1516931,TRIP
2/2/18,34.35,1493803,TRIP
2/5/18,35.62,4758249,TRIP
2/6/18,40.84,11626468,TRIP
2/7/18,41.05,4229383,TRIP
2/8/13,73.27,864871,TROW
2/11/13,73.13,964890,TROW
2/12/13,73.75,825789,TROW
2/13/13,74.21,1106215,TROW
2/14/13,73.84,1361082,TROW
2/15/13,73.13,2210637,TROW
2/19/13,73.81,1374366,TROW
2/20/13,72.1,1650339,TROW
2/21/13,71.41,1328896,TROW
2/22/13,71.91,1590173,TROW
2/25/13,70.11,1948101,TROW
2/26/13,70.48,1504323,TROW
2/27/13,71.72,1253203,TROW
2/28/13,71.19,1663658,TROW
3/1/13,71.74,1229329,TROW
3/4/13,72.58,1201907,TROW
3/5/13,73.93,1355192,TROW
3/6/13,74.22,1201642,TROW
3/7/13,74.81,1160435,TROW
3/8/13,75.2,1351244,TROW
3/11/13,75.19,1320693,TROW
3/12/13,74.62,970532,TROW
3/13/13,75.05,940084,TROW
3/14/13,75.44,1505626,TROW
3/15/13,75.56,2406239,TROW
3/18/13,74.71,1286352,TROW
3/19/13,74.31,1621219,TROW
3/20/13,74.79,1244205,TROW
3/21/13,73.71,1350635,TROW
3/22/13,74.12,1081993,TROW
3/25/13,73.88,1196631,TROW
3/26/13,74.76,1067992,TROW
3/27/13,74.15,1340721,TROW
3/28/13,74.87,1099583,TROW
4/1/13,74.26,733954,TROW
4/2/13,74.85,1325415,TROW
4/3/13,73.25,1170691,TROW
4/4/13,73.89,803765,TROW
4/5/13,73.26,928861,TROW
4/8/13,74.19,887224,TROW
4/9/13,74.44,1036617,TROW
4/10/13,76.06,1152404,TROW
4/11/13,76.89,1138170,TROW
4/12/13,76.8,939987,TROW
4/15/13,74.36,1171667,TROW
4/16/13,76.07,1079976,TROW
4/17/13,74.58,1437018,TROW
4/18/13,73.49,962270,TROW
4/19/13,74.53,1571091,TROW
4/22/13,74.99,917554,TROW
4/23/13,76.29,1038801,TROW
4/24/13,72.75,2776599,TROW
4/25/13,71.68,3375756,TROW
4/26/13,71.02,2338710,TROW
4/29/13,71.48,2194019,TROW
4/30/13,72.5,1887574,TROW
5/1/13,71.71,1435718,TROW
5/2/13,72.36,1302630,TROW
5/3/13,73.25,1099013,TROW
5/6/13,73.28,838340,TROW
5/7/13,73.55,1286533,TROW
5/8/13,74.86,1276239,TROW
5/9/13,74.45,894885,TROW
5/10/13,75.19,1035680,TROW
5/13/13,75.19,1284787,TROW
5/14/13,76.65,1420455,TROW
5/15/13,77.58,1635273,TROW
5/16/13,77.25,1626792,TROW
5/17/13,78.36,1256347,TROW
5/20/13,78.36,1600348,TROW
5/21/13,78.62,1238068,TROW
5/22/13,77.73,1849977,TROW
5/23/13,76.85,1509319,TROW
5/24/13,76.92,930032,TROW
5/28/13,77.96,1442444,TROW
5/29/13,77.22,1068904,TROW
5/30/13,77.51,797877,TROW
5/31/13,75.91,1504741,TROW
6/3/13,75.98,1879803,TROW
6/4/13,75.23,915370,TROW
6/5/13,73.26,1430821,TROW
6/6/13,73.99,1099938,TROW
6/7/13,75.68,933986,TROW
6/10/13,75.46,905220,TROW
6/11/13,73.95,859186,TROW
6/12/13,72.46,1178549,TROW
6/13/13,74.35,1032950,TROW
6/14/13,73.4,940551,TROW
6/17/13,74.5,1015918,TROW
6/18/13,75.62,916300,TROW
6/19/13,74.71,1829440,TROW
6/20/13,72.68,1594405,TROW
6/21/13,72.07,2873089,TROW
6/24/13,70.56,2132167,TROW
6/25/13,72.34,1585066,TROW
6/26/13,73.19,1235294,TROW
6/27/13,73.66,1147212,TROW
6/28/13,73.2,1695578,TROW
7/1/13,73.67,1362988,TROW
7/2/13,73.99,1128225,TROW
7/3/13,74.06,683911,TROW
7/5/13,75.37,922681,TROW
7/8/13,75.89,1229844,TROW
7/9/13,76.56,1122291,TROW
7/10/13,75.56,1728601,TROW
7/11/13,77.44,2332532,TROW
7/12/13,77.45,1231895,TROW
7/15/13,77.95,918977,TROW
7/16/13,77.58,850328,TROW
7/17/13,78.17,1024362,TROW
7/18/13,78.35,1026911,TROW
7/19/13,79.18,1372346,TROW
7/22/13,80.01,1215964,TROW
7/23/13,79.59,1360246,TROW
7/24/13,75.61,3726983,TROW
7/25/13,75.73,2267113,TROW
7/26/13,76.25,1075892,TROW
7/29/13,74.63,1966632,TROW
7/30/13,74.57,1875816,TROW
7/31/13,75.24,2398884,TROW
8/1/13,76.75,1383995,TROW
8/2/13,76.35,1301773,TROW
8/5/13,75.87,896696,TROW
8/6/13,75.43,944594,TROW
8/7/13,74.49,1477890,TROW
8/8/13,75.24,1427241,TROW
8/9/13,74.68,926463,TROW
8/12/13,73.99,1003190,TROW
8/13/13,74.58,1408476,TROW
8/14/13,73.87,1684343,TROW
8/15/13,72.72,1901130,TROW
8/16/13,72.75,1568088,TROW
8/19/13,71.74,848206,TROW
8/20/13,72.57,1106220,TROW
8/21/13,71.75,1121654,TROW
8/22/13,72.62,878114,TROW
8/23/13,72.58,725682,TROW
8/26/13,71.79,1336901,TROW
8/27/13,70.3,1404541,TROW
8/28/13,70.5,1312527,TROW
8/29/13,70.76,836838,TROW
8/30/13,70.14,997460,TROW
9/3/13,70.7,1018857,TROW
9/4/13,70.83,1354545,TROW
9/5/13,70.94,879473,TROW
9/6/13,70.72,1053481,TROW
9/9/13,71.15,2103614,TROW
9/10/13,72.04,1104015,TROW
9/11/13,71.58,1247583,TROW
9/12/13,71.61,1492628,TROW
9/13/13,71.56,921812,TROW
9/16/13,72.61,1238275,TROW
9/17/13,72.79,830482,TROW
9/18/13,72.8,3073271,TROW
9/19/13,74.65,2465550,TROW
9/20/13,73.96,1787800,TROW
9/23/13,73.17,977861,TROW
9/24/13,72.89,1234954,TROW
9/25/13,72.8,1054510,TROW
9/26/13,72.57,1238624,TROW
9/27/13,72.45,965246,TROW
9/30/13,71.93,1282358,TROW
10/1/13,72.11,1380032,TROW
10/2/13,71.98,1212708,TROW
10/3/13,71.98,1125981,TROW
10/4/13,72.71,941209,TROW
10/7/13,71.79,840491,TROW
10/8/13,70.98,1306647,TROW
10/9/13,71.65,1763340,TROW
10/10/13,73.91,1896721,TROW
10/11/13,74.66,1084501,TROW
10/14/13,74.48,1677010,TROW
10/15/13,74.21,1413164,TROW
10/16/13,75.49,1277209,TROW
10/17/13,76.34,1184994,TROW
10/18/13,76.83,1957195,TROW
10/21/13,76.84,924903,TROW
10/22/13,77.28,1575220,TROW
10/23/13,77.844,2449848,TROW
10/24/13,75.46,3398271,TROW
10/25/13,75.75,1762447,TROW
10/28/13,77.78,2893308,TROW
10/29/13,78.06,2209896,TROW
10/30/13,78.15,1831967,TROW
10/31/13,77.41,1842396,TROW
11/1/13,77.631,2055807,TROW
11/4/13,77.48,1255569,TROW
11/5/13,76.96,940877,TROW
11/6/13,77.61,837497,TROW
11/7/13,76.62,1306914,TROW
11/8/13,78.8,1935978,TROW
11/11/13,78.79,1021404,TROW
11/12/13,78.42,1041717,TROW
11/13/13,78.83,1295502,TROW
11/14/13,78.96,1619563,TROW
11/15/13,79.99,1430658,TROW
11/18/13,80,1129584,TROW
11/19/13,80,922401,TROW
11/20/13,79.99,1779294,TROW
11/21/13,80.45,956773,TROW
11/22/13,81.13,916812,TROW
11/25/13,80.75,783511,TROW
11/26/13,80.42,970738,TROW
11/27/13,80.81,926445,TROW
11/29/13,80.46,549615,TROW
12/2/13,80.69,1154443,TROW
12/3/13,79.67,1062541,TROW
12/4/13,79.55,753828,TROW
12/5/13,78.54,1044690,TROW
12/6/13,79.82,1582889,TROW
12/9/13,80.06,847624,TROW
12/10/13,79.52,943856,TROW
12/11/13,78.61,1515456,TROW
12/12/13,78.02,1087411,TROW
12/13/13,78.37,1255514,TROW
12/16/13,80.16,1342312,TROW
12/17/13,79.81,1202868,TROW
12/18/13,82.86,2583748,TROW
12/19/13,82.13,1807792,TROW
12/20/13,82.88,1819040,TROW
12/23/13,83.38,872267,TROW
12/24/13,83.37,313986,TROW
12/26/13,83.59,816630,TROW
12/27/13,83.43,878312,TROW
12/30/13,83.36,518253,TROW
12/31/13,83.77,930319,TROW
1/2/14,82.56,1113643,TROW
1/3/14,83.3,776894,TROW
1/6/14,83.17,848395,TROW
1/7/14,83.87,945927,TROW
1/8/14,83.92,1131873,TROW
1/9/14,83.29,1134604,TROW
1/10/14,83.43,761099,TROW
1/13/14,82.35,1216506,TROW
1/14/14,83.19,1094456,TROW
1/15/14,83.92,1027328,TROW
1/16/14,83.81,872541,TROW
1/17/14,82.28,3914352,TROW
1/21/14,81.78,2032144,TROW
1/22/14,81.52,1653186,TROW
1/23/14,79.92,2152201,TROW
1/24/14,77.38,3172719,TROW
1/27/14,76.51,2278731,TROW
1/28/14,80.7,3468677,TROW
1/29/14,78.96,2611289,TROW
1/30/14,79.55,1572074,TROW
1/31/14,78.44,1833166,TROW
2/3/14,75.67,2122024,TROW
2/4/14,77.68,2285383,TROW
2/5/14,76.8,1512021,TROW
2/6/14,77.42,1019306,TROW
2/7/14,79.34,2077562,TROW
2/10/14,79.45,1332804,TROW
2/11/14,80.18,1242714,TROW
2/12/14,80.71,1518389,TROW
2/13/14,80.62,1079697,TROW
2/14/14,80.83,1106441,TROW
2/18/14,80.66,876474,TROW
2/19/14,79.89,1014525,TROW
2/20/14,80.1,851730,TROW
2/21/14,80,875352,TROW
2/24/14,80.86,1007459,TROW
2/25/14,80.1,931891,TROW
2/26/14,79.52,1313667,TROW
2/27/14,80.42,1167380,TROW
2/28/14,81.17,1510986,TROW
3/3/14,79.83,1226119,TROW
3/4/14,81.68,1064226,TROW
3/5/14,81.54,950047,TROW
3/6/14,82.37,1447941,TROW
3/7/14,83,1181781,TROW
3/10/14,83.71,1296432,TROW
3/11/14,82.7,1380787,TROW
3/12/14,81.83,1488216,TROW
3/13/14,80.76,1333881,TROW
3/14/14,80.28,1470937,TROW
3/17/14,81.58,996755,TROW
3/18/14,81.73,959296,TROW
3/19/14,80.93,1506347,TROW
3/20/14,82.52,2124221,TROW
3/21/14,82.92,3239952,TROW
3/24/14,82.31,1165569,TROW
3/25/14,82.4,1022716,TROW
3/26/14,81.5,1111475,TROW
3/27/14,81,1493832,TROW
3/28/14,81.67,917257,TROW
3/31/14,82.35,1130126,TROW
4/1/14,83.19,1468576,TROW
4/2/14,83.95,937076,TROW
4/3/14,83.5,837310,TROW
4/4/14,81.58,1199654,TROW
4/7/14,79.5,1850246,TROW
4/8/14,79.59,1913253,TROW
4/9/14,79.87,2126699,TROW
4/10/14,78.115,1972478,TROW
4/11/14,77.25,1889190,TROW
4/14/14,77.99,1258720,TROW
4/15/14,79.25,2149552,TROW
4/16/14,80.34,1512650,TROW
4/17/14,80.63,1740715,TROW
4/21/14,80.61,789652,TROW
4/22/14,81.22,1331315,TROW
4/23/14,81.18,1575003,TROW
4/24/14,81.82,2316603,TROW
4/25/14,81.35,2021488,TROW
4/28/14,80.99,1722681,TROW
4/29/14,81.8,1088368,TROW
4/30/14,82.13,1269267,TROW
5/1/14,81.36,1311807,TROW
5/2/14,81.74,1164055,TROW
5/5/14,81.4,1192449,TROW
5/6/14,80.31,781149,TROW
5/7/14,81.62,850985,TROW
5/8/14,81.35,1083005,TROW
5/9/14,81.16,908456,TROW
5/12/14,81.82,1114982,TROW
5/13/14,81.32,942871,TROW
5/14/14,81.03,1285675,TROW
5/15/14,79.03,2501415,TROW
5/16/14,79.74,1881340,TROW
5/19/14,80.21,978093,TROW
5/20/14,79.61,878188,TROW
5/21/14,80.41,717331,TROW
5/22/14,80.84,749901,TROW
5/23/14,80.8,643282,TROW
5/27/14,81.01,886877,TROW
5/28/14,81.23,841656,TROW
5/29/14,81.64,858748,TROW
5/30/14,81.53,883196,TROW
6/2/14,81.73,691502,TROW
6/3/14,81.99,933617,TROW
6/4/14,82.43,1025510,TROW
6/5/14,83.83,1388390,TROW
6/6/14,84.41,904308,TROW
6/9/14,84.49,860189,TROW
6/10/14,83.58,1359871,TROW
6/11/14,82.54,1120003,TROW
6/12/14,82.1,1143797,TROW
6/13/14,81.84,793318,TROW
6/16/14,81.59,1184609,TROW
6/17/14,82.73,1044376,TROW
6/18/14,83.5,1387869,TROW
6/19/14,83.51,972961,TROW
6/20/14,83.24,1439765,TROW
6/23/14,83.47,1036775,TROW
6/24/14,82.88,715312,TROW
6/25/14,83.54,803579,TROW
6/26/14,83.38,541193,TROW
6/27/14,83.78,755278,TROW
6/30/14,84.41,1467625,TROW
7/1/14,85.06,1092161,TROW
7/2/14,84.86,798145,TROW
7/3/14,85.63,540921,TROW
7/7/14,85.17,637789,TROW
7/8/14,84.52,744118,TROW
7/9/14,84.01,1416770,TROW
7/10/14,81.59,2750151,TROW
7/11/14,81.58,1674387,TROW
7/14/14,82.42,1338549,TROW
7/15/14,82.18,1296506,TROW
7/16/14,81.91,1480603,TROW
7/17/14,80.4,1938524,TROW
7/18/14,81.24,1868305,TROW
7/21/14,81.26,1448378,TROW
7/22/14,81.97,1720538,TROW
7/23/14,82.25,1993635,TROW
7/24/14,80.33,2206136,TROW
7/25/14,80.29,1986470,TROW
7/28/14,80.25,1355087,TROW
7/29/14,79.36,1923879,TROW
7/30/14,79.73,1594165,TROW
7/31/14,77.66,1971349,TROW
8/1/14,77.66,1738705,TROW
8/4/14,77.57,1771245,TROW
8/5/14,77.1,2218603,TROW
8/6/14,77.7,1527277,TROW
8/7/14,76.81,1496744,TROW
8/8/14,78.11,2390362,TROW
8/11/14,78.39,1680638,TROW
8/12/14,78.35,2029416,TROW
8/13/14,78.56,2667029,TROW
8/14/14,78.55,1579115,TROW
8/15/14,77.75,2140469,TROW
8/18/14,78.82,2373283,TROW
8/19/14,78.69,1062096,TROW
8/20/14,79.49,1737331,TROW
8/21/14,79.78,1202624,TROW
8/22/14,79.69,1123597,TROW
8/25/14,80.72,1216995,TROW
8/26/14,80.91,1003035,TROW
8/27/14,80.66,942284,TROW
8/28/14,80.8,1082474,TROW
8/29/14,80.995,1108658,TROW
9/2/14,80.71,1469118,TROW
9/3/14,80.65,831842,TROW
9/4/14,80.97,803631,TROW
9/5/14,81.17,761412,TROW
9/8/14,81.01,946007,TROW
9/9/14,80.4,1221412,TROW
9/10/14,80.17,1493418,TROW
9/11/14,79.74,1495432,TROW
9/12/14,79.52,1461729,TROW
9/15/14,78.98,1271038,TROW
9/16/14,79.08,1353830,TROW
9/17/14,79.3,1224483,TROW
9/18/14,80.21,918051,TROW
9/19/14,80.07,1487699,TROW
9/22/14,79.19,1306895,TROW
9/23/14,79.04,1498485,TROW
9/24/14,79.69,1670282,TROW
9/25/14,78.72,2444911,TROW
9/26/14,79.2,1259227,TROW
9/29/14,78.52,1399532,TROW
9/30/14,78.4,1345356,TROW
10/1/14,77.08,1685195,TROW
10/2/14,77.44,1432730,TROW
10/3/14,77.885,1075572,TROW
